Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
40,1,3,10,3,1,3,4,3,3,1,1,0,1,1,1,3,25855
47,1,3,17,3,0,4,5,3,3,1,4,1,1,0,1,3,27749
40,1,1,26,1,1,3,3,3,3,0,5,0,3,1,1,3,25322
36,1,3,7,3,1,4,4,3,4,0,3,0,4,1,3,3,25973
28,1,1,27,3,1,2,3,0,3,1,2,0,1,0,0,1,17713
29,1,3,12,3,1,3,4,1,5,3,2,0,1,1,1,2,27141
45,1,1,31,2,0,3,4,1,3,1,1,0,4,0,0,2,20906
26,1,1,29,2,0,2,3,0,3,1,2,0,3,1,1,1,17886
37,1,1,6,2,1,2,4,1,3,1,2,0,5,1,1,2,20993
50,1,1,10,3,0,3,5,1,5,0,6,0,3,1,2,2,23467
50,0,3,18,3,0,3,3,3,3,3,5,0,5,0,0,3,24208
48,1,3,21,3,1,3,4,1,5,3,4,0,2,0,2,2,23638
28,0,1,22,3,1,2,3,0,3,2,2,0,3,0,0,1,17144
43,0,1,36,2,0,4,4,1,3,1,4,0,3,1,3,2,23234
31,1,3,9,1,1,4,4,0,4,0,3,0,3,1,3,1,21154
31,0,1,11,3,1,3,3,1,5,3,1,0,1,0,2,2,24936
38,1,3,17,2,0,3,5,1,3,1,4,1,4,1,2,2,25372
30,1,1,10,3,1,4,5,3,3,0,3,0,2,1,3,3,30613
47,1,3,16,3,1,3,4,3,3,1,6,0,3,0,2,3,28774
28,1,1,25,3,1,3,4,0,5,1,2,0,3,1,1,1,18196
26,0,1,8,2,1,2,3,0,5,1,7,1,5,0,0,1,17042
40,0,1,17,1,0,3,3,1,3,1,2,0,3,1,1,2,21323
36,1,1,30,3,0,2,4,0,5,0,5,1,4,1,1,1,22692
56,1,1,9,1,1,4,5,0,3,1,2,0,5,0,1,1,21340
41,0,1,23,3,1,3,5,1,3,3,8,0,5,0,1,2,23772
33,1,2,9,2,1,2,3,0,4,1,4,1,5,0,1,1,17277
31,1,3,19,1,0,3,4,1,3,3,2,0,2,1,1,2,25255
46,1,1,14,3,0,3,4,0,3,0,6,1,3,1,1,1,23155
36,1,1,23,2,0,4,5,3,4,3,3,0,1,1,3,3,27284
29,1,3,16,3,0,2,4,1,4,1,2,1,5,1,0,2,23268
31,0,1,12,3,0,3,4,0,4,2,2,0,3,0,1,1,21100
41,1,1,9,3,0,4,5,1,3,1,8,0,5,1,2,2,22126
45,1,2,30,3,1,2,3,0,4,2,2,0,4,0,0,1,17177
29,1,1,31,1,0,3,4,0,4,1,6,0,3,1,2,1,17546
36,0,1,25,2,1,4,4,1,3,1,3,1,3,1,1,2,24367
31,0,1,30,2,1,4,6,0,3,1,3,0,3,0,1,1,21291
32,1,1,6,2,1,3,3,1,4,0,2,0,3,0,0,2,21220
28,1,1,12,1,1,3,5,3,3,1,3,1,3,1,2,3,31486
35,1,1,8,2,1,2,4,3,4,1,3,0,4,1,0,3,25274
37,1,3,9,2,1,2,3,3,3,3,3,0,3,0,0,3,22428
42,0,3,18,2,1,2,3,4,5,2,1,1,5,1,1,0,28758
32,0,1,9,2,0,2,3,0,3,2,2,0,4,1,0,1,21209
23,1,1,32,2,1,2,3,0,3,1,2,0,2,1,1,1,17904
45,1,1,6,3,0,3,3,0,3,1,4,0,5,1,0,1,17270
36,1,1,23,2,0,3,5,1,4,1,2,1,1,1,2,2,23466
41,0,3,16,2,1,2,3,1,3,2,1,0,2,0,1,2,21230
28,1,1,33,3,0,2,5,1,5,1,1,0,4,1,0,2,20208
37,1,3,16,2,1,3,5,1,5,3,2,0,2,0,1,2,22085
35,1,1,7,3,1,4,4,1,4,0,3,0,5,0,1,2,23003
44,1,1,18,2,1,2,4,3,3,1,3,0,1,1,1,3,26188
34,1,1,32,2,1,3,5,1,4,3,3,0,1,0,2,2,22998
40,1,1,6,2,1,2,3,0,4,0,4,0,1,1,1,1,17387
26,0,1,12,2,1,3,3,1,5,1,3,0,5,1,2,2,22678
25,1,3,7,1,0,4,4,0,4,3,3,1,4,0,1,1,21880
44,1,3,6,3,0,3,3,1,5,1,6,1,2,0,0,2,20454
38,1,1,7,2,0,3,4,0,3,2,3,0,2,1,2,1,20793
29,1,1,21,2,1,2,3,0,3,2,2,0,3,0,0,1,17340
39,0,1,6,2,1,2,3,2,3,1,2,1,3,0,0,4,34197
35,0,1,17,3,1,3,4,0,3,1,3,1,3,1,1,1,22493
56,0,1,25,3,1,4,4,1,4,0,5,1,5,1,3,2,25063
56,1,1,13,2,1,2,5,3,3,3,5,0,2,0,0,3,22260
55,0,1,27,2,0,3,4,1,3,3,5,0,4,0,2,2,23547
46,1,1,28,3,1,3,3,1,3,1,2,1,5,1,2,2,33789
26,1,3,16,2,1,4,5,0,5,0,5,0,1,1,1,1,23078
25,1,1,7,3,1,4,4,0,3,1,4,1,3,0,3,1,20971
43,1,2,9,1,1,3,4,0,3,1,2,1,4,1,1,1,21374
32,1,1,12,2,1,2,3,0,3,2,4,0,2,0,1,1,18038
50,1,1,32,2,0,3,4,0,5,1,3,0,3,0,1,1,21889
31,1,1,14,2,0,3,3,4,4,2,4,0,1,1,0,0,31422
27,1,3,11,3,1,3,5,1,3,3,3,1,2,1,2,2,24506
53,1,1,9,2,0,3,5,0,3,3,2,0,3,0,1,1,21890
34,1,3,21,3,0,3,3,1,5,2,2,0,1,1,2,2,21125
31,1,3,13,2,1,2,4,0,3,0,4,0,4,1,1,1,17329
47,1,1,10,2,0,3,4,3,4,1,1,1,4,1,2,3,25333
48,1,1,32,3,1,3,4,3,3,3,4,0,3,1,1,3,27311
33,1,3,7,2,1,3,6,1,4,3,8,0,3,0,2,2,25413
36,0,1,24,3,0,3,3,0,3,2,2,0,3,1,2,1,17153
39,1,1,6,3,1,2,2,3,3,1,1,0,3,1,0,3,24613
37,0,3,10,3,1,2,3,0,3,1,5,0,4,1,0,1,17793
23,1,1,22,3,0,3,4,0,3,3,3,0,2,1,2,1,21549
29,1,3,16,3,1,2,3,0,4,1,2,0,2,0,1,1,17297
53,0,1,32,3,0,3,5,4,3,0,5,0,5,0,2,0,32504
49,1,3,23,2,0,4,4,1,3,1,2,0,4,1,1,2,25117
51,1,1,6,2,1,3,3,0,3,1,2,0,4,1,0,1,17723
32,1,2,15,3,0,4,2,0,4,2,2,0,1,0,3,1,20787
30,1,1,22,2,1,3,4,0,3,2,3,0,3,0,1,1,21018
38,1,3,9,2,1,3,3,3,3,1,1,0,1,1,1,3,25609
50,1,1,12,1,1,4,4,1,3,0,4,0,3,0,1,2,25329
37,0,3,14,3,0,3,2,1,5,0,4,0,1,1,1,2,23317
38,1,1,8,2,0,3,5,1,3,1,3,0,1,0,1,2,25152
52,1,1,7,2,1,4,4,0,3,0,3,0,4,1,1,1,21401
38,1,1,6,2,0,2,3,3,3,3,5,1,2,0,1,3,22861
32,0,1,7,3,1,3,6,1,3,0,2,0,3,1,1,2,23023
50,1,1,30,2,1,3,3,4,3,0,4,1,4,0,0,0,28973
25,1,1,28,1,1,3,5,0,5,1,2,0,3,0,1,1,20974
31,1,1,12,1,0,3,4,0,5,1,7,0,5,0,2,1,21882
36,1,3,22,3,1,3,6,1,3,1,8,1,1,1,2,2,24118
29,1,1,22,2,1,3,4,0,3,1,3,0,4,0,1,1,20885
33,1,1,11,2,0,4,5,1,3,1,3,0,4,1,2,2,24840
30,1,1,7,2,0,3,5,0,5,0,3,1,2,0,1,1,20997
40,1,3,16,1,0,2,4,1,4,1,1,0,5,1,1,2,21852
27,1,3,17,3,0,3,1,0,3,0,1,0,3,1,1,1,17534
31,0,1,9,1,0,4,5,0,5,3,2,0,3,0,2,1,23646
27,1,1,12,3,0,3,4,0,3,1,1,0,2,1,1,1,17187
28,1,1,14,2,0,3,3,0,3,2,2,0,4,0,1,1,18310
38,1,1,17,2,1,3,4,1,4,3,4,1,5,0,2,2,22875
37,1,1,13,2,0,3,3,1,3,0,5,0,2,0,1,2,21716
47,1,1,11,2,1,2,3,2,3,0,5,0,2,0,1,4,33300
40,1,1,8,3,0,2,1,1,3,1,6,0,3,1,0,2,21377
38,0,1,7,3,0,2,4,3,3,1,4,1,3,0,1,3,32281
29,1,3,16,2,1,2,3,0,3,2,2,0,4,0,0,1,17642
35,0,1,10,2,1,2,4,0,3,0,2,0,2,1,0,1,17376
36,0,1,30,2,0,2,3,1,4,0,1,0,3,0,0,2,20674
53,1,1,15,3,1,3,5,1,4,0,4,0,2,1,2,2,23619
32,1,1,9,2,0,2,3,3,3,3,4,0,1,1,0,3,26159
43,1,1,13,3,1,3,4,3,5,1,2,0,3,1,1,3,32026
46,0,1,14,2,1,4,3,1,3,0,6,0,2,0,3,2,25112
39,1,1,16,2,0,4,4,0,3,2,3,0,2,1,2,1,20966
46,1,1,17,2,1,4,4,0,3,1,5,0,5,0,3,1,21332
41,1,3,7,3,1,3,6,1,3,1,4,1,3,1,1,2,26135
43,1,1,7,2,0,3,5,1,3,1,2,1,3,0,1,2,24740
35,0,1,8,2,0,3,3,1,5,1,3,0,4,0,0,2,20093
54,1,1,11,3,1,2,3,2,5,1,5,0,4,1,0,4,34406
29,1,1,6,2,0,2,4,4,3,1,4,0,2,0,1,0,31124
38,1,1,7,2,1,3,5,1,3,1,3,0,5,0,1,2,24671
42,1,3,7,3,1,3,2,3,5,1,3,0,3,1,2,3,27070
31,1,1,25,2,0,4,4,0,3,3,3,0,2,1,1,1,21310
42,0,2,14,2,0,3,4,0,3,1,7,0,5,1,1,1,32861
31,1,3,15,2,1,4,4,3,3,1,7,0,3,1,1,3,25942
34,1,3,17,3,1,3,4,1,3,3,3,0,1,0,1,2,24165
57,1,3,18,3,0,3,5,1,5,1,6,0,5,0,2,2,24058
21,1,1,21,2,1,3,3,0,3,2,2,0,5,1,1,1,16232
37,0,1,8,2,1,3,4,1,3,1,6,0,2,0,1,2,20163
41,0,1,7,2,1,4,5,4,4,1,3,0,1,1,2,0,32181
55,0,1,7,2,0,3,4,3,3,1,2,0,5,1,2,3,29180
31,1,3,22,3,1,4,5,3,5,1,4,0,1,0,3,3,25818
48,1,1,11,2,0,4,5,3,4,1,2,1,4,1,3,3,29011
30,1,3,8,1,1,3,3,0,4,1,2,0,3,1,0,1,17476
36,0,1,25,2,1,3,4,3,3,3,4,0,3,0,1,3,28040
50,0,3,18,2,1,2,3,1,3,2,4,1,3,1,1,2,31880
43,0,1,6,2,0,2,3,1,3,1,5,0,1,1,1,2,20562
29,1,1,7,1,1,3,4,0,5,2,4,0,4,0,1,1,20758
41,0,1,7,2,1,4,5,4,4,0,3,0,2,1,3,0,32181
36,1,1,6,2,0,2,3,1,4,0,1,0,5,0,0,2,20228
37,0,3,27,3,0,2,3,0,3,0,6,0,2,1,1,1,17973
31,0,1,10,3,0,4,4,0,3,1,3,0,3,1,2,1,20761
34,1,1,6,2,1,2,3,0,3,0,2,0,3,1,0,1,17691
25,1,3,19,3,1,2,3,0,3,0,2,0,3,1,0,1,17096
31,0,3,33,3,0,3,5,1,5,3,7,0,1,1,2,2,25374
28,0,1,16,3,1,3,4,0,4,1,8,0,3,1,2,1,20702
33,0,1,14,2,1,4,3,0,4,0,3,0,2,0,2,1,21472
45,1,1,8,2,0,3,4,0,3,2,2,0,3,1,0,1,17274
42,1,1,14,1,0,3,2,0,3,1,3,0,3,0,1,1,22054
28,1,1,25,3,1,3,4,0,5,0,2,0,3,1,2,1,18196
34,0,3,29,3,1,4,4,1,4,1,2,0,1,0,1,2,24824
48,1,3,21,3,0,4,4,1,3,0,5,1,5,1,1,2,23269
54,0,2,32,2,0,1,1,4,3,2,3,1,3,1,0,0,32328
45,1,1,12,2,1,2,3,3,5,0,5,1,3,0,0,3,28245
45,1,1,34,1,1,3,3,0,3,1,5,0,3,1,2,1,17132
29,1,3,9,3,0,3,4,1,4,1,3,1,3,1,2,2,23457
43,0,1,8,2,0,4,2,3,4,2,3,0,3,1,1,3,21050
30,1,2,15,2,1,2,3,1,3,1,1,1,3,1,1,2,21347
37,0,1,6,3,0,1,3,3,3,1,3,1,3,0,0,3,28603
59,0,1,7,2,1,3,6,1,3,1,4,1,2,1,2,2,24338
27,1,1,7,2,0,3,5,0,3,1,3,1,4,0,1,1,21611
41,1,3,8,2,0,3,3,4,5,0,1,0,5,1,1,0,31595
29,1,1,12,3,0,2,3,0,3,1,2,0,3,0,1,1,18131
38,0,1,7,3,0,4,4,3,3,1,4,1,3,0,1,3,32281
41,0,1,18,1,0,4,4,1,3,1,3,0,3,1,2,2,25001
26,1,1,11,1,1,3,4,0,3,1,3,1,3,1,2,1,22369
50,1,1,14,2,1,3,5,3,3,2,2,0,1,1,1,3,29643
37,1,1,16,3,1,3,5,1,4,1,4,1,4,0,2,2,27525
31,1,2,7,2,1,3,4,0,3,1,2,0,1,0,2,1,20742
35,1,1,22,3,1,2,2,0,4,0,1,0,3,1,1,1,17426
39,1,3,16,3,1,4,5,0,4,0,2,0,4,0,1,1,21577
40,1,3,12,1,1,3,4,1,3,0,5,0,2,0,2,2,20764
35,1,3,23,2,1,3,3,1,5,1,4,1,3,0,2,2,23966
31,1,1,17,3,1,3,3,1,5,0,2,1,2,0,2,2,21833
31,1,1,8,2,1,2,3,0,3,1,1,1,4,1,1,1,17695
37,0,1,13,2,1,4,2,1,5,1,5,1,4,1,2,2,24240
24,0,1,15,2,1,2,4,0,4,1,2,0,5,0,1,1,17694
37,1,3,8,3,1,3,3,1,3,0,5,1,3,0,1,2,24602
28,1,1,6,2,0,3,5,0,4,2,1,1,1,1,2,1,17216
36,0,1,15,2,0,3,4,1,3,1,3,0,5,1,2,2,22826
36,1,1,9,2,1,3,1,1,5,1,7,0,1,1,2,2,21842
32,1,1,18,2,1,3,4,0,3,1,5,1,3,0,1,1,21034
30,1,1,28,2,0,3,2,3,5,1,3,0,5,1,2,3,28658
40,1,2,9,2,0,3,5,1,3,0,2,0,3,0,1,2,23882
51,0,3,19,3,0,4,4,3,3,3,6,0,5,0,1,3,27886
56,1,1,15,3,0,3,4,4,3,1,4,1,3,1,2,0,33434
30,1,3,10,3,0,3,4,1,4,1,2,1,3,1,0,2,20209
45,1,1,7,3,1,3,4,0,3,2,8,1,4,0,2,1,21114
38,0,3,7,3,1,3,6,1,3,1,3,0,1,0,2,2,28203
38,1,3,7,2,1,3,5,3,3,0,7,0,2,1,2,3,29287
44,1,1,9,3,0,4,3,0,3,1,3,0,2,0,2,1,21323
32,1,3,14,3,1,2,1,1,3,0,2,0,5,0,0,2,21209
35,1,1,14,2,1,2,2,0,3,0,2,0,5,1,1,1,17269
30,1,3,35,1,1,2,3,3,4,1,4,0,4,0,1,3,24250
52,1,2,12,2,1,3,4,4,4,1,3,1,3,1,2,0,32704
33,1,1,6,2,1,3,4,0,5,2,4,1,4,0,0,1,17799
42,1,3,7,2,0,4,4,1,3,3,2,1,4,0,3,2,24671
29,0,1,7,3,1,3,4,0,3,2,2,1,4,0,1,1,20832
34,1,1,9,2,0,3,4,0,5,1,2,0,3,1,2,1,21385
28,1,1,21,2,1,3,4,0,5,0,3,1,4,1,1,1,20913
21,1,1,9,3,1,3,4,0,3,2,2,0,5,1,2,1,18230
26,1,3,11,2,0,1,4,0,3,2,1,0,1,0,0,1,17966
42,0,1,16,1,1,2,3,0,3,1,4,0,4,1,0,1,17936
46,0,1,24,3,0,2,3,3,3,0,6,0,3,1,0,3,25527
42,1,3,10,3,1,2,3,1,5,2,1,0,5,1,1,2,20155
27,1,1,24,3,1,4,6,0,3,1,3,0,3,0,3,1,20983
36,0,3,16,3,1,2,3,3,3,3,2,0,2,1,1,3,24980
31,0,1,30,1,0,1,3,1,3,2,3,0,1,1,0,2,20238
48,1,1,7,1,1,4,4,0,3,0,2,0,3,1,1,1,22098
59,1,1,14,3,0,3,5,3,5,0,2,1,4,1,1,3,28686
29,1,1,21,2,1,2,3,0,3,2,2,0,3,1,1,1,17340
29,1,1,35,2,1,3,5,1,3,1,1,0,5,1,2,2,21384
48,0,3,16,2,1,3,6,4,3,1,2,0,5,1,2,0,31614
50,1,1,8,3,1,3,3,4,3,0,6,0,2,0,1,0,32639
51,1,1,17,1,1,4,5,3,3,2,8,0,5,1,2,3,29174
31,1,3,13,1,1,3,1,1,3,1,5,0,1,1,1,2,21929
47,1,1,25,3,0,3,4,1,3,1,4,0,5,1,2,2,23488
22,1,1,12,3,1,3,3,0,3,1,1,0,1,1,1,1,17773
50,0,3,18,3,0,3,3,3,3,3,5,0,5,1,2,3,24208
36,0,1,9,3,0,3,4,1,4,3,7,0,2,1,1,2,23103
26,1,1,12,2,0,3,3,0,3,1,2,1,1,0,1,1,17659
41,1,1,17,2,0,3,2,0,3,1,5,1,3,0,2,1,20891
31,1,3,12,2,1,3,5,1,3,1,5,1,3,0,2,2,21172
20,1,1,10,1,1,2,3,0,5,2,2,0,3,1,0,1,17973
58,1,1,29,3,0,3,3,3,3,1,2,0,3,1,0,3,25312
37,1,2,15,2,1,4,5,0,5,1,2,0,1,0,2,1,21020
45,1,1,16,2,1,4,4,0,5,1,3,1,3,1,1,1,21237
37,1,1,12,2,0,3,5,0,5,1,2,1,1,1,2,1,22097
35,0,1,17,1,1,4,5,1,3,1,3,0,4,1,2,2,23741
37,1,2,12,2,1,3,3,0,5,1,5,1,2,1,0,1,17073
44,1,1,13,3,0,2,4,3,3,1,4,0,4,0,0,3,25248
34,1,2,15,1,0,2,3,0,3,0,2,0,1,1,0,1,17742
54,0,1,7,2,0,2,3,3,3,1,1,0,5,0,1,3,25502
31,1,3,12,3,0,2,5,1,3,1,3,0,2,0,1,2,24796
26,1,3,17,2,1,3,4,1,3,3,2,0,2,0,2,2,23628
20,1,2,9,1,1,3,5,0,3,2,3,0,3,0,1,1,21242
37,0,1,25,3,0,4,4,0,3,2,3,0,3,1,3,1,20831
27,0,1,9,3,1,3,4,0,3,1,2,1,2,0,2,1,17566
40,1,1,8,3,0,3,3,0,3,1,3,0,1,1,1,1,17001
49,1,1,6,2,1,2,3,4,3,2,5,0,3,1,0,0,30379
32,1,1,8,3,1,2,3,1,4,1,1,0,4,0,1,2,20470
57,1,1,6,2,1,3,1,1,3,0,1,0,3,1,2,2,19900
26,1,3,34,3,1,3,3,1,4,1,2,0,3,0,0,2,21272
30,1,1,6,2,1,2,4,1,3,1,2,1,1,1,1,2,20126
42,0,1,8,3,1,2,3,0,3,2,6,1,2,0,1,1,17515
31,1,1,9,2,1,4,4,0,4,2,3,0,3,0,1,1,30594
28,1,1,7,2,0,4,4,3,5,0,3,0,4,1,3,3,26090
24,1,3,9,1,1,4,4,0,5,1,5,0,3,1,2,1,21000
27,1,3,15,1,1,3,5,1,5,3,8,0,3,1,2,2,24004
36,1,3,34,2,1,3,4,1,3,3,3,1,5,0,1,2,24491
38,1,1,26,2,1,4,4,0,4,0,6,0,4,1,2,1,21700
28,1,1,14,2,0,3,3,0,3,2,2,0,4,1,1,1,18310
45,1,1,11,3,0,2,5,1,5,2,2,1,3,1,0,2,20769
35,1,3,13,2,1,3,3,0,3,0,2,0,3,1,0,1,17404
45,1,1,36,2,1,3,4,1,3,3,3,0,5,1,2,2,23219
40,1,1,13,3,1,4,4,0,5,0,2,1,2,1,2,1,21082
39,1,1,12,3,1,3,3,0,5,1,1,1,1,1,1,1,17404
29,0,1,13,2,1,3,5,0,3,1,3,1,4,1,2,1,21381
34,0,1,12,2,0,4,4,3,4,1,8,0,3,1,2,3,30556
33,0,3,33,3,1,4,4,1,3,1,2,0,4,1,2,2,23143
28,1,1,8,2,1,3,4,0,4,0,1,0,2,0,2,1,18201
41,1,3,12,2,0,3,3,3,3,2,4,1,2,0,1,3,28591
39,1,3,7,2,1,3,4,1,4,1,2,0,4,1,2,2,23118
37,1,1,25,2,1,3,3,0,4,0,5,0,4,1,1,1,18022
28,0,1,15,2,1,3,6,0,3,1,3,0,1,1,2,1,23299
27,1,1,10,2,1,3,3,0,3,1,2,0,4,1,1,1,17517
54,0,2,32,2,0,1,2,4,3,2,3,1,3,1,0,0,32328
26,1,1,16,2,1,3,4,0,5,2,5,0,1,1,1,1,20774
45,1,1,13,2,1,2,3,3,5,1,3,0,3,0,0,3,24724
39,1,3,23,2,0,3,4,1,4,3,4,0,1,0,1,2,22876
57,1,1,15,2,0,4,4,0,5,1,6,1,4,1,2,1,22935
22,0,3,7,1,0,4,5,0,4,2,3,1,5,1,3,1,20852
38,1,1,14,3,1,2,4,3,3,2,6,0,1,0,1,3,32342
37,1,3,24,3,1,3,5,1,4,1,4,0,4,1,1,2,24185
20,1,1,5,2,1,2,4,0,3,2,2,0,3,0,0,1,18033
59,1,1,9,3,0,2,1,0,5,1,5,1,1,0,1,1,17670
45,0,3,12,3,0,2,4,3,3,3,7,0,4,1,0,3,23865
45,1,1,26,3,1,3,3,4,3,0,1,1,3,0,0,0,28496
32,0,3,11,2,1,2,3,1,4,0,2,0,3,1,1,2,21524
47,1,3,8,2,0,3,4,0,3,2,2,1,1,0,0,1,18294
45,1,3,15,3,1,3,3,3,5,1,5,1,2,1,0,3,25761
36,1,1,16,2,1,4,5,1,4,3,2,0,1,0,2,2,25218
31,1,1,17,3,1,3,3,1,5,1,2,1,1,1,1,2,21833
37,0,1,15,3,1,2,3,0,3,1,2,1,1,0,1,1,17326
34,1,3,27,2,1,3,1,1,3,2,2,0,3,0,0,2,20337
28,0,3,10,3,0,4,3,1,3,1,3,1,2,1,3,2,23325
48,0,3,34,2,0,4,2,1,3,3,6,1,4,0,2,2,25075
41,1,1,9,3,0,4,4,0,3,1,4,0,1,1,2,1,20679
31,0,1,16,3,1,4,4,1,5,1,3,0,2,0,2,2,21750
20,1,1,6,2,0,2,4,0,4,2,2,0,4,0,1,1,17836
38,0,1,12,3,0,3,5,1,3,1,1,1,1,0,2,2,20329
29,1,1,19,2,0,4,4,0,3,0,3,1,4,1,1,1,21193
34,1,1,12,2,1,3,5,3,3,1,6,0,3,1,2,3,25797
34,0,3,23,2,0,3,4,1,3,1,3,1,1,0,1,2,24046
39,1,3,9,3,0,2,3,1,3,1,5,1,4,1,1,2,20238
41,1,3,7,3,1,3,6,1,3,0,4,1,3,1,1,2,26135
40,0,1,9,1,0,4,4,3,3,2,2,0,1,1,3,3,29616
58,0,1,8,2,1,2,4,0,3,1,1,1,1,1,0,1,17380
37,1,1,6,2,1,2,4,1,3,1,2,0,5,0,0,2,20993
38,1,1,6,2,0,2,3,0,5,2,4,0,1,0,1,1,17619
34,0,1,7,2,0,4,4,3,3,2,3,1,1,1,1,3,32136
41,1,1,31,1,1,4,4,1,3,1,3,0,3,1,2,2,21997
39,1,1,9,3,0,3,5,3,3,1,5,1,5,1,2,3,26434
27,0,3,7,3,1,3,5,1,5,3,3,0,3,1,2,2,22972
45,0,1,6,2,1,3,4,3,3,1,4,0,1,1,2,3,25748
35,1,3,10,3,0,4,5,1,3,1,5,1,3,0,1,2,26781
39,0,2,9,2,1,4,4,0,4,1,7,0,3,1,3,1,21270
35,0,1,10,2,1,3,4,1,3,3,2,0,2,1,1,2,26434
41,0,3,16,3,1,2,5,1,4,2,2,0,1,1,0,2,21151
25,1,1,24,2,0,4,4,0,4,0,3,0,2,0,2,1,20888
26,1,1,22,3,1,2,3,0,4,1,3,1,2,1,1,1,17373
43,1,3,10,3,0,2,4,3,3,3,4,0,3,1,0,3,25231
51,0,1,6,3,0,1,4,3,5,3,4,0,1,1,0,3,22484
24,1,1,16,3,1,3,4,0,5,1,3,0,3,1,1,1,21178
30,1,1,30,2,1,3,3,0,3,1,2,0,3,1,2,1,17693
39,1,1,22,2,1,4,5,3,3,1,2,1,5,1,3,3,30188
30,0,3,9,2,1,3,4,1,3,3,3,0,1,0,2,2,23232
24,1,1,13,2,1,4,2,0,5,0,3,1,3,1,3,1,20279
36,0,3,19,2,1,3,4,1,3,3,5,1,3,1,1,2,23259
31,1,1,6,3,1,2,3,0,4,2,2,0,3,1,0,1,17501
39,0,3,27,2,0,2,5,1,3,1,7,0,5,0,0,2,20736
30,1,3,9,3,1,4,5,1,4,0,4,0,4,0,2,2,25322
33,1,3,16,3,1,2,3,1,3,2,2,0,1,0,0,2,20487
44,1,3,32,3,1,4,5,3,3,1,7,0,4,1,2,3,29476
34,1,1,13,2,0,2,3,3,4,3,1,0,5,0,0,3,26994
30,1,1,7,3,1,3,4,0,3,1,2,1,3,1,1,1,23465
57,1,3,35,3,1,2,4,4,3,1,4,0,3,1,0,0,29118
23,0,1,33,2,0,3,5,0,3,1,3,1,3,0,1,1,21492
45,1,2,7,2,0,3,4,0,3,1,6,1,3,1,1,1,21873
55,1,1,14,3,0,4,4,1,3,1,6,0,3,1,2,2,25532
34,1,1,9,2,1,3,4,0,3,2,2,0,3,1,1,1,21178
25,1,1,24,2,1,4,5,0,4,1,3,0,3,1,2,1,20805
57,1,1,31,2,1,4,4,0,3,2,3,0,3,0,1,1,21265
42,1,1,15,2,1,3,4,2,3,2,1,0,1,1,1,4,34613
19,1,1,8,2,1,2,4,0,3,2,2,0,5,0,0,1,16102
60,0,1,21,2,0,3,4,3,3,2,2,1,5,1,1,3,29190
34,1,3,13,1,1,2,3,0,3,1,1,1,1,0,1,1,17308
26,1,1,26,3,1,4,4,0,3,0,5,0,5,1,3,1,22347
34,1,1,26,1,0,2,1,0,3,0,1,0,1,1,0,1,17585
40,0,1,29,3,0,3,4,3,5,2,3,1,5,1,2,3,29558
36,1,1,32,1,1,4,5,3,4,0,5,0,3,1,2,3,29581
31,0,1,13,2,0,2,4,3,3,0,2,0,2,1,1,3,23943
46,0,1,6,3,1,2,4,3,5,0,3,1,2,1,1,3,25673
41,0,1,9,3,0,3,2,1,4,1,3,0,3,0,1,2,22922
33,0,1,7,2,1,4,4,0,3,1,2,0,5,0,1,1,20992
44,1,2,6,2,0,2,4,1,3,2,5,0,5,1,1,2,20985
43,0,3,33,3,0,4,4,4,4,1,7,0,3,1,2,0,32203
32,1,1,14,3,0,3,4,3,3,3,3,1,4,1,2,3,25821
41,1,1,7,2,0,3,4,1,3,1,6,0,3,0,2,2,25191
37,1,1,14,2,1,4,4,0,3,3,4,0,3,1,3,1,23356
34,1,3,20,1,0,2,3,0,3,1,2,1,5,1,1,1,17579
45,1,1,26,3,1,3,3,4,3,1,1,1,3,1,1,0,28496
30,1,1,7,1,1,3,4,0,3,2,2,0,1,0,1,1,20736
34,0,1,23,1,1,2,4,0,3,1,1,1,5,1,1,1,23500
44,1,3,34,3,0,2,1,4,3,0,4,1,2,1,1,0,28320
31,0,1,7,2,1,3,5,3,3,3,3,0,5,1,2,3,27152
41,1,3,26,3,0,3,3,0,4,2,2,1,4,0,1,1,18140
35,0,1,10,2,1,2,4,0,3,1,2,0,1,1,1,1,17376
34,1,1,13,3,1,2,3,0,3,2,2,0,1,0,1,1,17972
22,1,3,19,2,0,3,2,0,4,3,3,0,5,0,2,1,21394
21,1,1,6,2,1,3,5,0,3,3,3,0,3,0,1,1,21711
27,0,2,24,2,0,3,4,0,3,1,2,1,5,0,2,1,21419
44,1,1,9,2,1,2,3,2,3,1,5,1,1,0,1,4,34513
27,0,3,14,2,1,2,3,3,3,3,2,0,2,1,0,3,23726
57,0,3,13,2,0,3,2,4,5,1,2,0,3,1,1,0,31890
21,1,3,28,3,1,3,2,0,3,3,3,0,3,0,1,1,21356
33,1,1,9,1,1,3,5,1,5,2,6,0,4,0,2,2,20854
38,0,1,17,3,1,4,4,3,3,1,8,0,3,1,3,3,28726
32,1,2,9,2,1,4,5,1,5,1,5,0,3,0,3,2,25088
34,1,1,8,3,1,3,1,0,3,1,1,1,1,0,1,1,17932
